employee_id,name,branch_id,role,hire_date,salary,hire_year,hire_month,hire_day,salarys
1490,Linda Reddy,59,Teller,2014-08-07,114034,2014,8,7,False
1491,Karen Rodriguez,141,Customer Service,2013-01-19,80925,2013,1,19,False
1492,Rohan Mehta,131,Relationship Manager,2018-12-31,48704,2018,12,31,False
1493,John Patel,128,Customer Service,2022-09-26,125189,2022,9,26,False
1494,Karen Mehta,104,Relationship Manager,2004-06-08,167833,2004,6,8,False
1495,Charles Jones,101,Branch Manager,2024-04-30,107047,2024,4,30,False
1496,David Mehta,80,Relationship Manager,2023-09-05,93669,2023,9,5,False
1497,Jennifer Joshi,4,Teller,2015-08-27,47615,2015,8,27,False
1498,Mary Jones,59,Teller,2013-06-24,171598,2013,6,24,False
1499,James Martinez,110,Customer Service,2004-06-27,160119,2004,6,27,False
1500,Karen Singh,122,Teller,2004-07-12,165096,2004,7,12,False
1501,Patricia Mehta,84,Relationship Manager,2000-06-22,82569,2000,6,22,False
1502,Ajay Singh,107,Customer Service,2016-06-01,123045,2016,6,1,False
1503,David Reddy,4,Compliance Officer,2011-01-03,93751,2011,1,3,False
1504,Neha Singh,71,Teller,2004-11-16,63667,2004,11,16,False
1505,Arjun Mehta,77,Loan Officer,2003-05-27,59261,2003,5,27,False
1506,Anita Williams,134,Customer Service,2001-08-12,86345,2001,8,12,False
1507,Anjali Chopra,47,Teller,2016-04-16,112116,2016,4,16,False
1508,Robert Patel,35,Branch Manager,2017-06-01,46544,2017,6,1,False
1509,Elizabeth Johnson,53,Customer Service,2016-01-20,134712,2016,1,20,False
1510,David Gupta,26,Compliance Officer,2002-10-24,97580,2002,10,24,False
1511,Jennifer Patel,84,Customer Service,2001-01-18,161937,2001,1,18,False
1512,Richard Williams,97,Teller,2002-09-13,70376,2002,9,13,False
1513,Richard Menon,121,Loan Officer,2019-02-07,35844,2019,2,7,False
1514,Sanjay Miller,146,Customer Service,2018-10-21,75432,2018,10,21,False
1515,Richard Martinez,12,Teller,2007-06-29,175946,2007,6,29,False
1516,Suresh Patel,38,Loan Officer,2001-05-27,76943,2001,5,27,False
1517,Sanjay Bose,46,Teller,2008-02-16,134980,2008,2,16,False
1518,Anjali Chopra,38,Teller,2020-07-31,156180,2020,7,31,False
1519,Robert Malhotra,125,Branch Manager,2003-08-24,71213,2003,8,24,False
1520,Meera Davis,21,Teller,2020-03-26,125674,2020,3,26,False
1521,Vikram Chatterjee,5,Customer Service,2011-10-11,59080,2011,10,11,False
1522,Meera Bose,130,Teller,2003-08-05,83055,2003,8,5,False
1523,Joseph Patel,145,Customer Service,2023-09-26,73005,2023,9,26,False
1524,Ajay Reddy,34,Teller,2017-01-25,130202,2017,1,25,False
1525,Sneha Johnson,50,Relationship Manager,2002-06-15,161110,2002,6,15,False
1526,John Chopra,76,Teller,2009-06-11,66362,2009,6,11,False
1527,Thomas Pillai,79,Branch Manager,2016-01-29,72291,2016,1,29,False
1528,Jennifer Iyer,149,Teller,2001-08-07,152783,2001,8,7,False
1529,Kiran Reddy,61,Teller,2024-01-02,98348,2024,1,2,False
1530,Richard Iyer,2,Loan Officer,2019-12-27,105985,2019,12,27,False
1531,Elizabeth Williams,64,Relationship Manager,2005-04-12,135272,2005,4,12,False
1532,Priya Mehta,84,Relationship Manager,2023-03-12,48913,2023,3,12,False
1533,Sarah Kumar,78,Teller,2017-05-10,160542,2017,5,10,False
1534,Patricia Joshi,77,Teller,2001-06-12,83514,2001,6,12,False
1535,Manoj Joshi,139,Customer Service,2003-04-05,128102,2003,4,5,False
1536,Ritu Iyer,122,Customer Service,2023-06-01,93691,2023,6,1,False
1537,Pooja Pillai,38,Teller,2005-04-29,142472,2005,4,29,False
1538,Vikram Nair,54,Customer Service,2002-06-17,120960,2002,6,17,False
1539,Thomas Kapoor,101,Branch Manager,2013-05-11,54345,2013,5,11,False
1540,Priya Mehta,62,Customer Service,2014-07-26,56552,2014,7,26,False
1541,Rohan Menon,65,Loan Officer,2016-09-29,161365,2016,9,29,False
1542,Michael Chopra,26,Loan Officer,2025-05-21,106979,2025,5,21,False
1543,Patricia Brown,39,Teller,2019-04-19,69909,2019,4,19,False
1544,David Williams,112,Customer Service,2000-08-28,49775,2000,8,28,False
1545,Charles Gupta,127,Teller,2002-04-02,47513,2002,4,2,False
1546,Michael Nair,118,Customer Service,2000-01-03,167825,2000,1,3,False
1547,Robert Singh,47,Customer Service,2010-01-16,176389,2010,1,16,False
1548,Ritu Iyer,21,Customer Service,2008-11-26,87811,2008,11,26,False
1549,Jessica Nair,24,Teller,2023-09-23,58649,2023,9,23,False
1550,Amit Joshi,60,Teller,2000-10-11,91669,2000,10,11,False
1551,Rohan Sharma,78,Loan Officer,2022-06-18,48771,2022,6,18,False
1552,Pooja Iyer,134,Customer Service,2006-08-13,111547,2006,8,13,False
1553,Pooja Reddy,135,Relationship Manager,2023-03-12,123155,2023,3,12,False
1554,Richard Iyer,1,Loan Officer,2022-05-18,177763,2022,5,18,False
1555,Ritu Menon,107,Relationship Manager,2020-10-31,76467,2020,10,31,False
1556,Jessica Pillai,45,Teller,2003-08-22,58067,2003,8,22,False
1557,Ritu Nair,30,Loan Officer,2015-11-30,48269,2015,11,30,False
1558,Thomas Patel,84,Teller,2010-06-22,85329,2010,6,22,False
1559,Robert Rao,6,Customer Service,2015-12-24,119370,2015,12,24,False
1560,Sanjay Garcia,51,Teller,2018-12-16,38127,2018,12,16,False
1561,Mary Gupta,83,Teller,2012-09-24,143365,2012,9,24,False
1562,Sanjay Miller,41,Customer Service,2007-12-11,97936,2007,12,11,False
1563,Mary Jones,90,Branch Manager,2023-04-16,148566,2023,4,16,False
1564,William Williams,70,Teller,2016-11-08,98468,2016,11,8,False
1565,Sneha Rao,120,Teller,2022-07-04,51637,2022,7,4,False
1566,Kiran Smith,28,Branch Manager,2006-01-10,31262,2006,1,10,False
1567,Thomas Kapoor,9,Teller,2021-04-21,112643,2021,4,21,False
1568,Robert Gupta,80,Teller,2008-03-21,109994,2008,3,21,False
1569,Elizabeth Sharma,39,Customer Service,2011-09-14,151679,2011,9,14,False
1570,Anjali Malhotra,107,Teller,2021-11-13,161342,2021,11,13,False
1571,Rahul Reddy,14,Customer Service,2009-01-05,52485,2009,1,5,False
1572,Robert Chopra,87,Loan Officer,2006-05-14,75832,2006,5,14,False
1573,Jessica Kumar,149,Teller,2023-04-09,59567,2023,4,9,False
1574,David Smith,14,Teller,2024-07-04,44220,2024,7,4,False
1575,Linda Miller,46,Teller,2007-11-27,28366,2007,11,27,False
1576,Ritu Rao,127,Teller,2007-10-14,40511,2007,10,14,False
1577,Vikram Menon,81,Teller,2005-10-14,107744,2005,10,14,False
1578,Linda Jones,27,Relationship Manager,2000-08-06,51083,2000,8,6,False
1579,Neha Brown,32,Relationship Manager,2006-06-24,57591,2006,6,24,False
1580,Thomas Pillai,115,Loan Officer,2021-07-31,45910,2021,7,31,False
1581,John Menon,130,Customer Service,2004-05-08,138084,2004,5,8,False
1582,Charles Garcia,55,Customer Service,2016-02-23,124623,2016,2,23,False
1583,Linda Gupta,72,Relationship Manager,2012-11-17,174256,2012,11,17,False
1584,David Mehta,118,Teller,2015-07-21,44947,2015,7,21,False
1585,Anjali Garcia,27,Teller,2002-11-12,59730,2002,11,12,False
1586,Rahul Martinez,31,Teller,2011-11-10,97266,2011,11,10,False
1587,Jennifer Verma,117,Teller,2015-11-29,126662,2015,11,29,False
1588,Ritu Kapoor,28,Teller,2008-08-30,47772,2008,8,30,False
1589,Amit Martinez,116,Relationship Manager,2022-03-27,60198,2022,3,27,False
1590,Suresh Gupta,75,Relationship Manager,2013-06-16,92069,2013,6,16,False
1591,Pooja Rodriguez,149,Teller,2009-03-19,30737,2009,3,19,False
1592,Susan Chopra,5,Loan Officer,2000-10-13,88081,2000,10,13,False
1593,Rohan Jones,142,Loan Officer,2004-04-13,143300,2004,4,13,False
1594,Rohan Miller,34,Loan Officer,2012-02-11,108049,2012,2,11,False
1595,Rahul Davis,6,Customer Service,2010-03-02,93968,2010,3,2,False
1596,David Joshi,109,Teller,2022-02-24,102163,2022,2,24,False
1597,Susan Pillai,80,Relationship Manager,2019-12-23,171911,2019,12,23,False
1598,David Nair,126,Compliance Officer,2004-01-15,107106,2004,1,15,False
1599,Richard Jones,17,Customer Service,2015-01-12,109211,2015,1,12,False
1600,Michael Chopra,13,Customer Service,2011-07-20,169484,2011,7,20,False
1601,Mary Iyer,86,Branch Manager,2002-07-27,51937,2002,7,27,False
1602,Kiran Chatterjee,133,Teller,2016-12-03,42586,2016,12,3,False
1603,Patricia Sharma,61,Teller,2013-08-26,96365,2013,8,26,False
1604,Anjali Menon,120,Customer Service,2002-03-22,76424,2002,3,22,False
1605,James Bose,136,Teller,2011-11-24,58839,2011,11,24,False
1606,Sanjay Miller,131,Relationship Manager,2018-08-06,46164,2018,8,6,False
1607,Susan Kumar,77,Loan Officer,2008-04-24,161460,2008,4,24,False
1608,Rohan Rodriguez,105,Loan Officer,2002-10-19,121372,2002,10,19,False
1609,Barbara Sharma,79,Teller,2005-03-11,133017,2005,3,11,False
1610,Anita Davis,102,Compliance Officer,2024-12-07,45948,2024,12,7,False
1611,Charles Singh,86,Teller,2015-10-11,79868,2015,10,11,False
1612,Rohan Davis,79,Teller,2004-06-22,122366,2004,6,22,False
1613,Thomas Kapoor,66,Teller,2012-04-08,108228,2012,4,8,False
1614,Rohan Rao,98,Customer Service,2004-11-24,133622,2004,11,24,False
1615,Manoj Chopra,113,Compliance Officer,2011-04-02,129760,2011,4,2,False
1616,Sarah Menon,138,Teller,2003-09-13,90827,2003,9,13,False
1617,Joseph Smith,92,Relationship Manager,2015-09-23,146994,2015,9,23,False
1618,Jennifer Menon,16,Teller,2014-06-29,67463,2014,6,29,False
1619,Joseph Brown,89,Customer Service,2016-02-06,40182,2016,2,6,False
1620,Jennifer Nair,48,Teller,2011-04-11,166833,2011,4,11,False
1621,Linda Sharma,5,Loan Officer,2007-04-08,31422,2007,4,8,False
1622,Ajay Kapoor,11,Customer Service,2006-05-05,71117,2006,5,5,False
1623,Patricia Kumar,89,Branch Manager,2005-06-20,45396,2005,6,20,False
1624,Karen Chatterjee,142,Teller,2010-11-30,63238,2010,11,30,False
1625,Ritu Gupta,76,Relationship Manager,2011-06-22,88039,2011,6,22,False
1626,Ajay Joshi,67,Compliance Officer,2017-02-12,47700,2017,2,12,False
1627,Michael Martinez,14,Loan Officer,2001-05-01,98939,2001,5,1,False
1628,Michael Miller,102,Customer Service,2007-02-28,168953,2007,2,28,False
1629,Jessica Verma,9,Customer Service,2021-09-01,48742,2021,9,1,False
1630,Priya Nair,127,Teller,2023-04-06,168840,2023,4,6,False
1631,Ajay Singh,123,Relationship Manager,2023-08-29,90495,2023,8,29,False
1632,William Bose,149,Teller,2007-10-14,118053,2007,10,14,False
1633,Michael Miller,43,Customer Service,2005-01-13,95126,2005,1,13,False
1634,David Martinez,25,Teller,2003-05-09,76128,2003,5,9,False
1635,Suresh Pillai,45,Teller,2022-06-14,44581,2022,6,14,False
1636,Mary Patel,120,Branch Manager,2020-08-07,118187,2020,8,7,False
1637,Jessica Davis,33,Branch Manager,2018-07-19,167332,2018,7,19,False
1638,Robert Menon,134,Relationship Manager,2008-09-20,107159,2008,9,20,False
1639,Michael Patel,24,Compliance Officer,2012-02-02,119070,2012,2,2,False
1640,Deepak Menon,8,Teller,2021-05-21,125849,2021,5,21,False
1641,James Joshi,33,Teller,2020-09-11,87057,2020,9,11,False
1642,Susan Joshi,114,Loan Officer,2013-03-09,46331,2013,3,9,False
1643,Deepak Rao,91,Loan Officer,2021-04-15,105049,2021,4,15,False
1644,Sneha Malhotra,54,Loan Officer,2008-10-23,160077,2008,10,23,False
1645,John Pillai,99,Relationship Manager,2010-07-05,75758,2010,7,5,False
1646,Karen Rodriguez,98,Customer Service,2021-05-04,160463,2021,5,4,False
1647,Ajay Johnson,84,Teller,2009-07-26,157858,2009,7,26,False
1648,Thomas Martinez,78,Loan Officer,2019-02-12,65210,2019,2,12,False
1649,Rohan Kapoor,16,Customer Service,2011-07-09,115402,2011,7,9,False
1650,Rohan Reddy,39,Loan Officer,2007-07-28,141628,2007,7,28,False
1651,Arjun Williams,80,Teller,2005-07-24,103224,2005,7,24,False
1652,Linda Reddy,21,Loan Officer,2015-06-02,134304,2015,6,2,False
1653,Ritu Garcia,72,Loan Officer,2009-05-22,166454,2009,5,22,False
1654,Meera Nair,18,Teller,2018-11-20,123345,2018,11,20,False
1655,Jennifer Rao,119,Customer Service,2000-01-10,155372,2000,1,10,False
1656,Manoj Kapoor,16,Teller,2002-05-05,149746,2002,5,5,False
1657,Manoj Gupta,14,Customer Service,2024-06-11,151545,2024,6,11,False
1658,Pooja Gupta,96,Branch Manager,2016-11-11,157558,2016,11,11,False
1659,Jessica Singh,34,Relationship Manager,2013-12-20,62292,2013,12,20,False
1660,Karen Chopra,53,Teller,2000-05-16,30789,2000,5,16,False
1661,Ritu Bose,48,Teller,2015-03-18,51274,2015,3,18,False
1662,Michael Sharma,33,Teller,2011-01-19,65949,2011,1,19,False
1663,Manoj Gupta,115,Loan Officer,2015-03-31,132894,2015,3,31,False
1664,Deepak Martinez,104,Teller,2001-01-15,105511,2001,1,15,False
1665,Arjun Nair,36,Customer Service,2013-12-29,99233,2013,12,29,False
1666,Susan Brown,104,Teller,2014-09-08,29379,2014,9,8,False
1667,Priya Gupta,108,Teller,2007-05-16,131924,2007,5,16,False
1668,John Garcia,81,Loan Officer,2001-05-21,83365,2001,5,21,False
1669,Kiran Nair,87,Customer Service,2024-09-10,143615,2024,9,10,False
1670,Joseph Chatterjee,141,Relationship Manager,2018-01-11,45139,2018,1,11,False
1671,John Menon,69,Customer Service,2015-10-19,72887,2015,10,19,False
1672,Divya Patel,58,Customer Service,2019-06-30,36314,2019,6,30,False
1673,Neha Johnson,81,Customer Service,2017-01-19,71266,2017,1,19,False
1674,Vikram Miller,126,Customer Service,2003-06-01,168350,2003,6,1,False
1675,John Brown,107,Teller,2011-07-23,102606,2011,7,23,False
1676,Pooja Chopra,12,Customer Service,2022-08-02,94812,2022,8,2,False
1677,Neha Menon,69,Customer Service,2007-04-26,69579,2007,4,26,False
1678,Divya Reddy,111,Teller,2024-09-16,68260,2024,9,16,False
1679,Manoj Garcia,34,Customer Service,2001-08-20,129428,2001,8,20,False
1680,William Smith,149,Loan Officer,2008-05-28,177746,2008,5,28,False
1681,William Menon,122,Branch Manager,2008-11-25,141503,2008,11,25,False
1682,Deepak Martinez,127,Teller,2015-09-10,140022,2015,9,10,False
1683,Rohan Brown,13,Customer Service,2004-06-22,99749,2004,6,22,False
1684,Sarah Garcia,87,Relationship Manager,2005-10-28,42993,2005,10,28,False
1685,Barbara Davis,80,Teller,2007-03-27,138017,2007,3,27,False
1686,Neha Kapoor,95,Loan Officer,2022-05-04,150926,2022,5,4,False
1687,Pooja Desai,128,Teller,2022-02-11,105586,2022,2,11,False
1688,James Rodriguez,53,Teller,2007-09-11,41909,2007,9,11,False
1689,Priya Singh,81,Compliance Officer,2014-03-26,136356,2014,3,26,False
1690,Meera Johnson,102,Loan Officer,2008-06-17,168001,2008,6,17,False
1691,Barbara Smith,113,Loan Officer,2008-10-06,62195,2008,10,6,False
1692,Barbara Johnson,116,Teller,2017-01-13,52235,2017,1,13,False
1693,Anjali Joshi,51,Compliance Officer,2007-06-14,140304,2007,6,14,False
1694,John Rao,150,Teller,2003-10-17,78437,2003,10,17,False
1695,Thomas Bose,2,Customer Service,2006-08-02,136698,2006,8,2,False
1696,Charles Smith,74,Teller,2023-08-15,134882,2023,8,15,False
1697,Divya Smith,92,Teller,2006-08-04,68524,2006,8,4,False
1698,Jennifer Chatterjee,10,Customer Service,2009-03-31,34423,2009,3,31,False
1699,Sarah Brown,68,Teller,2015-12-25,112507,2015,12,25,False
1700,Michael Jones,90,Customer Service,2002-07-28,89980,2002,7,28,False
1701,Divya Nair,92,Teller,2006-10-28,158007,2006,10,28,False
1702,Vikram Mehta,18,Customer Service,2004-06-09,82412,2004,6,9,False
1703,Anita Miller,42,Customer Service,2023-06-29,65927,2023,6,29,False
1704,Thomas Patel,37,Customer Service,2023-09-15,158747,2023,9,15,False
1705,Michael Singh,96,Teller,2019-03-17,139868,2019,3,17,False
1706,Deepak Patel,50,Customer Service,2006-04-13,121991,2006,4,13,False
1707,Neha Verma,86,Compliance Officer,2015-09-01,173002,2015,9,1,False
1708,Susan Williams,110,Teller,2016-10-30,147015,2016,10,30,False
1709,Thomas Patel,120,Teller,2022-02-04,159668,2022,2,4,False
1710,Rahul Bose,28,Relationship Manager,2003-12-20,149448,2003,12,20,False
1711,Rahul Mehta,136,Teller,2018-09-17,89031,2018,9,17,False
1712,Charles Desai,25,Customer Service,2004-12-06,37478,2004,12,6,False
1713,Richard Brown,4,Customer Service,2014-06-15,120295,2014,6,15,False
1714,Arjun Smith,7,Teller,2022-05-06,144263,2022,5,6,False
1715,Neha Reddy,31,Customer Service,2001-07-30,178749,2001,7,30,False
1716,Sneha Garcia,131,Customer Service,2003-10-06,131604,2003,10,6,False
1717,John Rao,32,Teller,2020-08-31,114402,2020,8,31,False
1718,Karen Joshi,105,Relationship Manager,2000-06-23,115508,2000,6,23,False
1719,Vikram Sharma,63,Teller,2017-05-31,45484,2017,5,31,False
1720,Kiran Reddy,6,Loan Officer,2008-10-22,29120,2008,10,22,False
1721,Rohan Singh,67,Relationship Manager,2021-12-04,34905,2021,12,4,False
1722,Joseph Jones,5,Teller,2021-07-29,165541,2021,7,29,False
1723,Priya Desai,72,Relationship Manager,2000-02-11,148127,2000,2,11,False
1724,Linda Miller,84,Teller,2003-04-04,67546,2003,4,4,False
1725,Patricia Bose,79,Loan Officer,2002-09-23,92391,2002,9,23,False
1726,Arjun Kapoor,43,Teller,2024-12-18,101509,2024,12,18,False
1727,Meera Jones,115,Customer Service,2015-03-03,65515,2015,3,3,False
1728,Ritu Kumar,90,Customer Service,2017-03-14,92246,2017,3,14,False
1729,Amit Garcia,39,Relationship Manager,2005-11-13,80846,2005,11,13,False
1730,Mary Rao,66,Compliance Officer,2021-08-14,133607,2021,8,14,False
1731,Meera Pillai,17,Customer Service,2018-05-14,143120,2018,5,14,False
1732,Charles Pillai,139,Customer Service,2019-02-12,42961,2019,2,12,False
1733,Barbara Desai,113,Branch Manager,2011-11-25,98717,2011,11,25,False
1734,Anjali Iyer,44,Relationship Manager,2017-09-29,178667,2017,9,29,False
1735,Pooja Reddy,102,Customer Service,2013-10-29,160011,2013,10,29,False
1736,Pooja Martinez,102,Relationship Manager,2009-10-09,148652,2009,10,9,False
1737,Barbara Joshi,92,Teller,2015-02-09,139708,2015,2,9,False
1738,Meera Iyer,9,Loan Officer,2008-03-29,28657,2008,3,29,False
1739,Charles Malhotra,132,Customer Service,2024-03-20,176050,2024,3,20,False
1740,Rohan Sharma,144,Teller,2018-10-12,139748,2018,10,12,False
1741,Pooja Chopra,147,Teller,2018-03-20,163052,2018,3,20,False
1742,Arjun Miller,148,Compliance Officer,2011-05-24,166152,2011,5,24,False
1743,Linda Chopra,140,Loan Officer,2005-04-13,66691,2005,4,13,False
1744,Richard Johnson,111,Teller,2014-06-14,30100,2014,6,14,False
1745,Joseph Brown,9,Teller,2001-10-06,128177,2001,10,6,False
1746,Kiran Sharma,70,Loan Officer,2007-06-27,97764,2007,6,27,False
1747,Rahul Iyer,37,Customer Service,2014-08-08,31122,2014,8,8,False
1748,Jessica Kumar,33,Relationship Manager,2012-06-10,69162,2012,6,10,False
1749,Pooja Sharma,125,Compliance Officer,2023-12-02,178648,2023,12,2,False
1750,Pooja Smith,122,Customer Service,2015-08-07,83232,2015,8,7,False
1751,Thomas Martinez,79,Customer Service,2010-06-16,67672,2010,6,16,False
1752,Thomas Patel,111,Teller,2010-11-05,127491,2010,11,5,False
1753,Anjali Reddy,20,Relationship Manager,2015-07-18,129048,2015,7,18,False
1754,Amit Kapoor,34,Teller,2020-02-09,78480,2020,2,9,False
1755,Michael Davis,130,Teller,2007-01-11,157071,2007,1,11,False
1756,Rahul Mehta,68,Compliance Officer,2014-11-09,116206,2014,11,9,False
1757,Sneha Mehta,82,Relationship Manager,2014-08-10,52390,2014,8,10,False
1758,Anita Malhotra,70,Teller,2000-03-28,77397,2000,3,28,False
1759,Rahul Nair,31,Customer Service,2023-03-14,156877,2023,3,14,False
1760,Deepak Bose,124,Loan Officer,2014-06-25,41577,2014,6,25,False
1761,Susan Miller,114,Teller,2006-02-25,29861,2006,2,25,False
1762,Sarah Kumar,103,Teller,2016-02-07,127788,2016,2,7,False
1763,Linda Johnson,53,Teller,2017-03-24,95180,2017,3,24,False
1764,Neha Brown,97,Branch Manager,2023-04-06,66430,2023,4,6,False
1765,Thomas Chatterjee,143,Loan Officer,2000-11-12,99749,2000,11,12,False
1766,Joseph Iyer,98,Branch Manager,2010-07-07,55904,2010,7,7,False
1767,Kavya Mehta,75,Teller,2004-07-30,84861,2004,7,30,False
1768,Thomas Mehta,41,Relationship Manager,2014-08-07,63553,2014,8,7,False
1769,Karen Singh,79,Customer Service,2012-09-30,117130,2012,9,30,False
1770,Charles Davis,56,Relationship Manager,2012-01-27,130392,2012,1,27,False
1771,David Garcia,92,Teller,2024-12-16,167056,2024,12,16,False
1772,Jennifer Johnson,7,Customer Service,2013-07-06,38297,2013,7,6,False
1773,Manoj Chatterjee,29,Relationship Manager,2010-06-12,77702,2010,6,12,False
1774,Patricia Miller,119,Teller,2001-09-16,68195,2001,9,16,False
1775,Susan Rao,58,Teller,2007-05-12,116047,2007,5,12,False
1776,Arjun Patel,65,Teller,2022-10-21,109035,2022,10,21,False
1777,Jennifer Jones,82,Teller,2011-06-24,161374,2011,6,24,False
1778,Neha Gupta,66,Loan Officer,2023-02-20,167690,2023,2,20,False
1779,Pooja Williams,114,Teller,2013-07-15,145495,2013,7,15,False
1780,Arjun Garcia,37,Teller,2013-12-05,58234,2013,12,5,False
1781,Richard Jones,114,Customer Service,2010-12-04,34191,2010,12,4,False
1782,James Bose,32,Teller,2014-02-22,164672,2014,2,22,False
1783,Anjali Rao,56,Teller,2001-09-11,171304,2001,9,11,False
1784,Susan Joshi,89,Customer Service,2001-06-18,66058,2001,6,18,False
1785,Manoj Patel,133,Teller,2012-02-03,35090,2012,2,3,False
1786,William Miller,35,Teller,2015-03-13,131451,2015,3,13,False
1787,Michael Mehta,89,Teller,2013-12-31,117491,2013,12,31,False
1788,Sanjay Joshi,10,Teller,2010-11-27,163102,2010,11,27,False
1789,Kiran Nair,12,Loan Officer,2007-06-22,115453,2007,6,22,False
1790,Suresh Smith,116,Teller,2018-01-08,143572,2018,1,8,False
1791,Pooja Martinez,108,Teller,2001-03-13,147531,2001,3,13,False
1792,David Joshi,57,Compliance Officer,2011-07-01,29488,2011,7,1,False
1793,Deepak Nair,94,Relationship Manager,2018-01-25,50563,2018,1,25,False
1794,Arjun Pillai,58,Teller,2019-12-06,146561,2019,12,6,False
1795,Linda Nair,42,Teller,2007-04-17,55264,2007,4,17,False
1796,Jennifer Smith,65,Loan Officer,2023-07-05,59331,2023,7,5,False
1797,Suresh Desai,47,Relationship Manager,2016-07-24,142320,2016,7,24,False
1798,Barbara Chopra,123,Relationship Manager,2011-02-14,59085,2011,2,14,False
1799,Sanjay Kumar,62,Teller,2015-12-09,50724,2015,12,9,False
1800,Jennifer Menon,49,Teller,2022-02-24,30049,2022,2,24,False
